date,total_daily_profit,number_of_bets,number_of_wins,number_of_losses,daily_profit,daily_losses,total_cash
2009-11-16,-50.0,1,0,1,0.0,-50.0,39383.5
2009-11-17,244.0,4,3,1,294.0,-50.0,39627.5
2009-11-18,-61.0,4,1,3,89.0,-150.0,39566.5
2009-11-19,-12.0,2,1,1,38.0,-50.0,39554.5
2009-11-20,217.0,8,5,3,367.0,-150.0,39771.5
2009-11-21,-279.5,61,23,38,1620.5,-1900.0,39492.0
2009-11-22,-152.0,51,22,29,1298.0,-1450.0,39340.0
2009-11-23,193.5,4,3,1,243.5,-50.0,39533.5
2009-11-24,542.0,8,7,1,592.0,-50.0,40075.5
2009-11-25,218.5,6,4,2,318.5,-100.0,40294.0
2009-11-26,363.0,5,5,0,363.0,0.0,40657.0
2009-11-27,-518.0,15,2,13,132.0,-650.0,40139.0
2009-11-28,-13.0,50,23,27,1337.0,-1350.0,40126.0
2009-11-29,444.0,40,22,18,1344.0,-900.0,40570.0
2009-11-30,-172.5,9,2,7,177.5,-350.0,40397.5
2009-12-01,27.5,12,5,7,377.5,-350.0,40425.0
2009-12-02,313.5,12,6,6,613.5,-300.0,40738.5
2009-12-03,32.0,7,4,3,182.0,-150.0,40770.5
2009-12-04,-11.0,12,5,7,339.0,-350.0,40759.5
2009-12-05,700.5,61,32,29,2150.5,-1450.0,41460.0
2009-12-06,234.0,42,21,21,1284.0,-1050.0,41694.0
2009-12-07,128.0,2,2,0,128.0,0.0,41822.0
2009-12-08,-65.0,4,1,3,85.0,-150.0,41757.0
2009-12-09,269.5,5,3,2,369.5,-100.0,42026.5
2009-12-10,-137.5,6,1,5,112.5,-250.0,41889.0
2009-12-11,7.0,8,4,4,207.0,-200.0,41896.0
2009-12-12,395.0,54,30,24,1595.0,-1200.0,42291.0
2009-12-13,-261.0,25,8,17,589.0,-850.0,42030.0
2009-12-14,-9.0,2,1,1,41.0,-50.0,42021.0
2009-12-15,154.5,9,5,4,354.5,-200.0,42175.5
2009-12-16,89.5,6,4,2,189.5,-100.0,42265.0
2009-12-17,-150.0,3,0,3,0.0,-150.0,42115.0
2009-12-18,-384.5,10,1,9,65.5,-450.0,41730.5
2009-12-19,-235.5,15,5,10,264.5,-500.0,41495.0
2009-12-20,152.5,18,9,9,602.5,-450.0,41647.5
2009-12-21,-50.0,1,0,1,0.0,-50.0,41597.5
2009-12-22,-40.5,5,2,3,109.5,-150.0,41557.0
2009-12-23,7.5,7,4,3,157.5,-150.0,41564.5
2009-12-24,0.0,0,0,0,0.0,0.0,41564.5
2009-12-25,-50.0,1,0,1,0.0,-50.0,41514.5
2009-12-26,-313.0,17,5,12,287.0,-600.0,41201.5
2009-12-27,-37.5,4,2,2,62.5,-100.0,41164.0
2009-12-28,-126.5,9,3,6,173.5,-300.0,41037.5
2009-12-29,0.0,0,0,0,0.0,0.0,41037.5
2009-12-30,-100.0,2,0,2,0.0,-100.0,40937.5
2009-12-31,-50.0,1,0,1,0.0,-50.0,40887.5
2010-01-01,148.0,4,2,2,248.0,-100.0,41035.5
2010-01-02,56.0,9,4,5,306.0,-250.0,41091.5
2010-01-03,153.5,14,7,7,503.5,-350.0,41245.0
2010-01-04,0.0,0,0,0,0.0,0.0,41245.0
2010-01-05,61.0,5,2,3,211.0,-150.0,41306.0
2010-01-06,21.0,5,2,3,171.0,-150.0,41327.0
2010-01-07,77.5,4,2,2,177.5,-100.0,41404.5
2010-01-08,0.0,0,0,0,0.0,0.0,41404.5
2010-01-09,-33.5,14,7,7,316.5,-350.0,41371.0
2010-01-10,-112.0,25,10,15,638.0,-750.0,41259.0
2010-01-11,-50.0,3,1,2,50.0,-100.0,41209.0
2010-01-12,14.0,3,2,1,64.0,-50.0,41223.0
2010-01-13,27.0,6,4,2,127.0,-100.0,41250.0
2010-01-14,-85.5,4,1,3,64.5,-150.0,41164.5
2010-01-15,-40.5,6,3,3,109.5,-150.0,41124.0
2010-01-16,511.5,37,20,17,1361.5,-850.0,41635.5
2010-01-17,489.0,22,13,9,939.0,-450.0,42124.5
2010-01-18,-69.5,9,3,6,230.5,-300.0,42055.0
2010-01-19,-63.5,8,3,5,186.5,-250.0,41991.5
2010-01-20,324.5,9,8,1,374.5,-50.0,42316.0
2010-01-21,0.0,0,0,0,0.0,0.0,42316.0
2010-01-22,212.0,10,6,4,412.0,-200.0,42528.0
2010-01-23,115.0,45,20,25,1365.0,-1250.0,42643.0
2010-01-24,-291.5,47,18,29,1158.5,-1450.0,42351.5
2010-01-25,-25.0,6,1,5,225.0,-250.0,42326.5
2010-01-26,34.0,10,4,6,334.0,-300.0,42360.5
2010-01-27,-184.5,11,3,8,215.5,-400.0,42176.0
2010-01-28,-56.0,3,1,2,44.0,-100.0,42120.0
2010-01-29,-192.0,9,3,6,108.0,-300.0,41928.0
2010-01-30,56.5,36,18,18,956.5,-900.0,41984.5
2010-01-31,-474.0,37,12,25,776.0,-1250.0,41510.5
2010-02-01,-150.0,3,0,3,0.0,-150.0,41360.5
2010-02-02,-99.5,10,4,6,200.5,-300.0,41261.0
2010-02-03,-11.5,10,3,7,338.5,-350.0,41249.5
2010-02-04,215.0,10,6,4,415.0,-200.0,41464.5
2010-02-05,-293.0,9,2,7,57.0,-350.0,41171.5
2010-02-06,284.5,32,15,17,1134.5,-850.0,41456.0
2010-02-07,-31.0,31,13,18,869.0,-900.0,41425.0
2010-02-08,30.5,5,3,2,130.5,-100.0,41455.5
2010-02-09,98.5,6,3,3,248.5,-150.0,41554.0
2010-02-10,180.5,8,5,3,330.5,-150.0,41734.5
2010-02-11,-50.0,1,0,1,0.0,-50.0,41684.5
2010-02-12,349.0,11,5,6,649.0,-300.0,42033.5
2010-02-13,670.0,40,22,18,1570.0,-900.0,42703.5
2010-02-14,-27.0,19,8,11,523.0,-550.0,42676.5
2010-02-15,183.0,4,3,1,233.0,-50.0,42859.5
2010-02-16,73.0,9,5,4,273.0,-200.0,42932.5
2010-02-17,342.5,11,6,5,592.5,-250.0,43275.0
2010-02-18,-19.0,7,3,4,181.0,-200.0,43256.0
2010-02-19,-169.0,10,4,6,131.0,-300.0,43087.0
2010-02-20,-141.0,27,10,17,709.0,-850.0,42946.0
2010-02-21,-31.0,29,14,15,719.0,-750.0,42915.0
2010-02-22,19.5,7,4,3,169.5,-150.0,42934.5
2010-02-23,-152.0,8,3,5,98.0,-250.0,42782.5
2010-02-24,-283.5,7,1,6,16.5,-300.0,42499.0
2010-02-25,155.5,8,5,3,305.5,-150.0,42654.5
2010-02-26,-72.5,10,4,6,227.5,-300.0,42582.0
2010-02-27,57.0,35,15,20,1057.0,-1000.0,42639.0
2010-02-28,-229.0,42,16,26,1071.0,-1300.0,42410.0
2010-03-01,-30.0,4,2,2,70.0,-100.0,42380.0
2010-03-02,81.5,9,4,5,331.5,-250.0,42461.5
2010-03-03,-135.5,9,3,6,164.5,-300.0,42326.0
2010-03-04,-69.5,8,3,5,180.5,-250.0,42256.5
2010-03-05,88.0,8,5,3,238.0,-150.0,42344.5
2010-03-06,1044.0,53,25,28,2444.0,-1400.0,43388.5
2010-03-07,-469.5,27,10,17,380.5,-850.0,42919.0
2010-03-08,-300.0,6,0,6,0.0,-300.0,42619.0
2010-03-09,245.0,9,6,3,395.0,-150.0,42864.0
2010-03-10,-315.5,11,3,8,84.5,-400.0,42548.5
2010-03-11,-26.0,4,2,2,74.0,-100.0,42522.5
2010-03-12,-100.0,2,0,2,0.0,-100.0,42422.5
2010-03-13,-525.5,48,16,32,1074.5,-1600.0,41897.0
2010-03-14,-34.0,32,15,17,816.0,-850.0,41863.0
2010-03-15,-128.0,8,3,5,122.0,-250.0,41735.0
2010-03-16,209.5,11,6,5,459.5,-250.0,41944.5
2010-03-17,-57.0,13,5,8,343.0,-400.0,41887.5
2010-03-18,-71.0,6,2,4,129.0,-200.0,41816.5
2010-03-19,107.5,13,6,7,457.5,-350.0,41924.0
2010-03-20,113.5,33,14,19,1063.5,-950.0,42037.5
2010-03-21,-329.5,26,8,18,570.5,-900.0,41708.0
2010-03-22,-82.0,3,1,2,18.0,-100.0,41626.0
2010-03-23,-10.5,14,6,8,389.5,-400.0,41615.5
2010-03-24,52.5,14,6,8,452.5,-400.0,41668.0
2010-03-25,-150.0,3,0,3,0.0,-150.0,41518.0
2010-03-26,-55.5,10,4,6,244.5,-300.0,41462.5
2010-03-27,53.0,41,18,23,1203.0,-1150.0,41515.5
2010-03-28,278.0,37,19,18,1178.0,-900.0,41793.5
2010-03-29,223.0,9,6,3,373.0,-150.0,42016.5
2010-03-30,-108.0,8,3,5,142.0,-250.0,41908.5
2010-03-31,-88.5,8,2,6,211.5,-300.0,41820.0
2010-04-01,-27.0,5,2,3,123.0,-150.0,41793.0
2010-04-02,76.5,17,7,10,576.5,-500.0,41869.5
2010-04-03,-143.5,33,15,18,756.5,-900.0,41726.0
2010-04-04,684.0,18,10,8,1084.0,-400.0,42410.0
2010-04-05,2.5,16,4,12,602.5,-600.0,42412.5
2010-04-06,232.5,5,4,1,282.5,-50.0,42645.0
2010-04-07,-42.5,18,8,10,457.5,-500.0,42602.5
2010-04-08,54.0,9,5,4,254.0,-200.0,42656.5
2010-04-09,97.0,12,6,6,397.0,-300.0,42753.5
2010-04-10,161.0,49,21,28,1561.0,-1400.0,42914.5
2010-04-11,237.5,24,12,12,837.5,-600.0,43152.0
2010-04-12,-149.5,7,2,5,100.5,-250.0,43002.5
2010-04-13,-15.0,15,6,9,435.0,-450.0,42987.5
2010-04-14,49.5,21,10,11,599.5,-550.0,43037.0
2010-04-15,35.5,9,4,5,285.5,-250.0,43072.5
2010-04-16,79.5,18,8,10,579.5,-500.0,43152.0
2010-04-17,188.5,53,24,29,1638.5,-1450.0,43340.5
2010-04-18,263.0,40,19,21,1313.0,-1050.0,43603.5
2010-04-19,-25.5,11,4,7,324.5,-350.0,43578.0
2010-04-20,-189.5,8,2,6,110.5,-300.0,43388.5
2010-04-21,-297.5,9,2,7,52.5,-350.0,43091.0
2010-04-22,94.5,8,5,3,244.5,-150.0,43185.5
2010-04-23,167.0,12,8,4,367.0,-200.0,43352.5
2010-04-24,176.0,31,16,15,926.0,-750.0,43528.5
2010-04-25,-564.0,33,11,22,536.0,-1100.0,42964.5
2010-04-26,-197.0,6,1,5,53.0,-250.0,42767.5
2010-04-27,-327.5,8,1,7,22.5,-350.0,42440.0
2010-04-28,-5.5,8,4,4,194.5,-200.0,42434.5
2010-04-29,43.5,6,2,4,243.5,-200.0,42478.0
2010-04-30,294.5,26,14,12,894.5,-600.0,42772.5
2010-05-01,572.0,39,20,19,1522.0,-950.0,43344.5
2010-05-02,-157.0,44,19,25,1093.0,-1250.0,43187.5
2010-05-03,67.0,7,4,3,217.0,-150.0,43254.5
2010-05-04,-237.5,8,2,6,62.5,-300.0,43017.0
2010-05-05,380.0,24,14,10,880.0,-500.0,43397.0
2010-05-06,176.5,7,4,3,326.5,-150.0,43573.5
2010-05-07,-355.0,13,3,10,145.0,-500.0,43218.5
2010-05-08,-31.0,41,18,23,1119.0,-1150.0,43187.5
2010-05-09,-66.5,45,23,22,1033.5,-1100.0,43121.0
2010-05-10,209.0,9,6,3,359.0,-150.0,43330.0
2010-05-11,-69.0,5,2,3,81.0,-150.0,43261.0
2010-05-12,55.0,12,7,5,305.0,-250.0,43316.0
2010-05-13,154.0,6,4,2,254.0,-100.0,43470.0
2010-05-14,-172.0,14,5,9,278.0,-450.0,43298.0
2010-05-15,-129.0,31,13,18,771.0,-900.0,43169.0
2010-05-16,-215.0,33,13,20,785.0,-1000.0,42954.0
2010-05-17,-304.0,9,1,8,96.0,-400.0,42650.0
2010-05-18,-17.0,9,4,5,233.0,-250.0,42633.0
2010-05-19,263.5,7,6,1,313.5,-50.0,42896.5
2010-05-20,181.5,13,8,5,431.5,-250.0,43078.0
2010-05-21,174.0,14,9,5,424.0,-250.0,43252.0
2010-05-22,395.0,12,8,4,595.0,-200.0,43647.0
2010-05-23,83.5,13,5,8,483.5,-400.0,43730.5
2010-05-24,-174.5,7,2,5,75.5,-250.0,43556.0
2010-05-25,132.5,5,3,2,232.5,-100.0,43688.5
2010-05-26,-135.0,10,3,7,215.0,-350.0,43553.5
2010-05-27,-24.0,12,5,7,326.0,-350.0,43529.5
2010-05-28,-102.5,5,2,3,47.5,-150.0,43427.0
2010-05-29,8.0,15,8,7,358.0,-350.0,43435.0
2010-05-30,442.0,20,12,8,842.0,-400.0,43877.0
2010-05-31,188.0,7,5,2,288.0,-100.0,44065.0
2010-06-01,-144.5,7,2,5,105.5,-250.0,43920.5
2010-06-02,-150.0,3,0,3,0.0,-150.0,43770.5
2010-06-03,-59.5,8,4,4,140.5,-200.0,43711.0
2010-06-04,-307.5,10,2,8,92.5,-400.0,43403.5
2010-06-05,34.5,18,9,9,484.5,-450.0,43438.0
2010-06-06,322.0,18,11,7,672.0,-350.0,43760.0
2010-06-07,-223.5,6,1,5,26.5,-250.0,43536.5
2010-06-08,33.5,3,2,1,83.5,-50.0,43570.0
2010-06-09,-200.0,4,0,4,0.0,-200.0,43370.0
2010-06-10,-198.0,8,2,6,102.0,-300.0,43172.0
2010-06-11,-50.0,1,0,1,0.0,-50.0,43122.0
2010-06-12,-39.0,16,6,10,461.0,-500.0,43083.0
2010-06-13,264.5,21,12,9,714.5,-450.0,43347.5
2010-06-14,-107.0,4,1,3,43.0,-150.0,43240.5
2010-06-15,-50.0,1,0,1,0.0,-50.0,43190.5
2010-06-16,-91.5,4,1,3,58.5,-150.0,43099.0
2010-06-17,-65.0,3,1,2,35.0,-100.0,43034.0
2010-06-18,14.5,2,1,1,64.5,-50.0,43048.5
2010-06-19,-149.0,22,7,15,601.0,-750.0,42899.5
2010-06-20,-318.5,14,3,11,231.5,-550.0,42581.0
2010-06-21,244.5,4,4,0,244.5,0.0,42825.5
2010-06-22,-50.0,1,0,1,0.0,-50.0,42775.5
2010-06-23,-17.5,2,1,1,32.5,-50.0,42758.0
2010-06-24,-50.0,1,0,1,0.0,-50.0,42708.0
2010-06-25,0.0,0,0,0,0.0,0.0,42708.0
2010-06-26,-202.5,12,3,9,247.5,-450.0,42505.5
2010-06-27,138.0,12,6,6,438.0,-300.0,42643.5
2010-06-28,146.5,7,3,4,346.5,-200.0,42790.0
2010-06-29,89.0,2,2,0,89.0,0.0,42879.0
2010-06-30,134.0,3,3,0,134.0,0.0,43013.0
2010-07-01,378.0,7,6,1,428.0,-50.0,43391.0
2010-07-02,23.5,6,3,3,173.5,-150.0,43414.5
2010-07-03,231.5,11,8,3,381.5,-150.0,43646.0
2010-07-04,58.5,6,3,3,208.5,-150.0,43704.5
2010-07-05,106.0,8,5,3,256.0,-150.0,43810.5
2010-07-06,127.5,7,5,2,227.5,-100.0,43938.0
2010-07-07,166.5,5,4,1,216.5,-50.0,44104.5
2010-07-08,139.0,11,7,4,339.0,-200.0,44243.5
2010-07-09,-81.5,8,3,5,168.5,-250.0,44162.0
2010-07-10,280.5,19,11,8,680.5,-400.0,44442.5
2010-07-11,327.5,8,4,4,527.5,-200.0,44770.0
2010-07-12,-100.0,2,0,2,0.0,-100.0,44670.0
2010-07-13,-165.0,5,1,4,35.0,-200.0,44505.0
2010-07-14,50.0,5,2,3,200.0,-150.0,44555.0
2010-07-15,-280.0,18,6,12,320.0,-600.0,44275.0
2010-07-16,437.5,13,9,4,637.5,-200.0,44712.5
2010-07-17,-290.5,18,4,14,409.5,-700.0,44422.0
2010-07-18,179.5,30,16,14,879.5,-700.0,44601.5
2010-07-19,0.0,4,1,3,150.0,-150.0,44601.5
2010-07-20,104.0,4,2,2,204.0,-100.0,44705.5
2010-07-21,112.5,6,3,3,262.5,-150.0,44818.0
2010-07-22,340.5,14,9,5,590.5,-250.0,45158.5
2010-07-23,-16.5,9,5,4,183.5,-200.0,45142.0
2010-07-24,-126.0,25,11,14,574.0,-700.0,45016.0
2010-07-25,180.5,26,12,14,880.5,-700.0,45196.5
2010-07-26,86.5,6,3,3,236.5,-150.0,45283.0
2010-07-27,111.5,12,6,6,411.5,-300.0,45394.5
2010-07-28,109.5,11,5,6,409.5,-300.0,45504.0
2010-07-29,-191.5,11,4,7,158.5,-350.0,45312.5
2010-07-30,-162.5,6,1,5,87.5,-250.0,45150.0
2010-07-31,-117.0,37,14,23,1033.0,-1150.0,45033.0
2010-08-01,-30.5,25,12,13,619.5,-650.0,45002.5
2010-08-02,-45.5,5,2,3,104.5,-150.0,44957.0
2010-08-03,-16.5,8,5,3,133.5,-150.0,44940.5
2010-08-04,75.0,10,6,4,275.0,-200.0,45015.5
2010-08-05,148.0,14,7,7,498.0,-350.0,45163.5
2010-08-06,-333.0,22,7,15,417.0,-750.0,44830.5
2010-08-07,384.5,29,16,13,1034.5,-650.0,45215.0
2010-08-08,135.5,32,14,18,1035.5,-900.0,45350.5
2010-08-09,-250.0,5,0,5,0.0,-250.0,45100.5
2010-08-10,-97.0,7,3,4,103.0,-200.0,45003.5
2010-08-11,-59.0,4,2,2,41.0,-100.0,44944.5
2010-08-12,21.5,7,3,4,221.5,-200.0,44966.0
2010-08-13,-35.0,9,3,6,265.0,-300.0,44931.0
2010-08-14,477.5,35,18,17,1327.5,-850.0,45408.5
2010-08-15,-90.5,23,10,13,559.5,-650.0,45318.0
2010-08-16,208.5,8,6,2,308.5,-100.0,45526.5
2010-08-17,68.0,7,4,3,218.0,-150.0,45594.5
2010-08-18,139.5,15,6,9,589.5,-450.0,45734.0
2010-08-19,-22.5,16,10,6,277.5,-300.0,45711.5
2010-08-20,-11.0,17,8,9,439.0,-450.0,45700.5
2010-08-21,198.0,36,16,20,1198.0,-1000.0,45898.5
2010-08-22,1134.5,50,30,20,2134.5,-1000.0,47033.0
2010-08-23,-176.0,11,4,7,174.0,-350.0,46857.0
2010-08-24,-128.5,12,5,7,221.5,-350.0,46728.5
2010-08-25,-39.0,8,4,4,161.0,-200.0,46689.5
2010-08-26,-218.5,11,3,8,181.5,-400.0,46471.0
2010-08-27,164.5,17,9,8,564.5,-400.0,46635.5
2010-08-28,-263.0,45,18,27,1087.0,-1350.0,46372.5
2010-08-29,212.0,47,23,24,1412.0,-1200.0,46584.5
2010-08-30,134.0,7,5,2,234.0,-100.0,46718.5
2010-08-31,-109.0,12,5,7,241.0,-350.0,46609.5
2010-09-01,-253.0,13,3,10,247.0,-500.0,46356.5
2010-09-02,-120.0,4,1,3,30.0,-150.0,46236.5
2010-09-03,-1.0,16,6,10,499.0,-500.0,46235.5
2010-09-04,-355.0,28,10,18,545.0,-900.0,45880.5
2010-09-05,144.5,31,14,17,994.5,-850.0,46025.0
2010-09-06,-200.0,4,0,4,0.0,-200.0,45825.0
2010-09-07,-17.0,10,4,6,283.0,-300.0,45808.0
2010-09-08,-22.5,8,2,6,277.5,-300.0,45785.5
2010-09-09,-150.0,3,0,3,0.0,-150.0,45635.5
2010-09-10,-283.5,18,5,13,366.5,-650.0,45352.0
2010-09-11,-465.0,48,17,31,1085.0,-1550.0,44887.0
2010-09-12,348.0,38,20,18,1248.0,-900.0,45235.0
2010-09-13,31.5,12,6,6,331.5,-300.0,45266.5
2010-09-14,42.5,6,3,3,192.5,-150.0,45309.0
2010-09-15,19.5,9,5,4,219.5,-200.0,45328.5
2010-09-16,19.0,8,4,4,219.0,-200.0,45347.5
2010-09-17,-257.0,16,5,11,293.0,-550.0,45090.5
2010-09-18,56.0,52,24,28,1456.0,-1400.0,45146.5
2010-09-19,638.0,50,27,23,1788.0,-1150.0,45784.5
2010-09-20,-169.5,11,4,7,180.5,-350.0,45615.0
2010-09-21,494.0,12,9,3,644.0,-150.0,46109.0
2010-09-22,334.0,25,12,13,984.0,-650.0,46443.0
2010-09-23,-75.5,9,4,5,174.5,-250.0,46367.5
2010-09-24,-177.5,17,6,11,372.5,-550.0,46190.0
2010-09-25,492.0,36,18,18,1392.0,-900.0,46682.0
2010-09-26,-525.0,43,14,29,925.0,-1450.0,46157.0
2010-09-27,123.5,7,4,3,273.5,-150.0,46280.5
2010-09-28,217.0,5,3,2,317.0,-100.0,46497.5
2010-09-29,-43.5,5,2,3,106.5,-150.0,46454.0
2010-09-30,139.5,8,4,4,339.5,-200.0,46593.5
2010-10-01,-45.5,11,5,6,254.5,-300.0,46548.0
2010-10-02,-11.5,35,13,22,1088.5,-1100.0,46536.5
2010-10-03,-482.0,38,14,24,718.0,-1200.0,46054.5
2010-10-04,49.0,8,5,3,199.0,-150.0,46103.5
2010-10-05,-126.0,6,2,4,74.0,-200.0,45977.5
2010-10-06,160.0,7,3,4,360.0,-200.0,46137.5
2010-10-07,23.5,7,4,3,173.5,-150.0,46161.0
2010-10-08,-97.0,9,3,6,203.0,-300.0,46064.0
2010-10-09,-126.5,26,11,15,623.5,-750.0,45937.5
2010-10-10,-413.5,26,8,18,486.5,-900.0,45524.0
2010-10-11,-37.5,2,1,1,12.5,-50.0,45486.5
2010-10-12,521.5,8,7,1,571.5,-50.0,46008.0
2010-10-13,-162.5,11,4,7,187.5,-350.0,45845.5
2010-10-14,1.0,4,2,2,101.0,-100.0,45846.5
2010-10-15,90.0,17,10,7,440.0,-350.0,45936.5
2010-10-16,398.5,44,21,23,1548.5,-1150.0,46335.0
2010-10-17,354.5,33,18,15,1104.5,-750.0,46689.5
2010-10-18,77.5,4,3,1,127.5,-50.0,46767.0
2010-10-19,-90.0,3,1,2,10.0,-100.0,46677.0
2010-10-20,-155.5,12,4,8,244.5,-400.0,46521.5
2010-10-21,4.5,10,6,4,204.5,-200.0,46526.0
2010-10-22,286.5,15,10,5,536.5,-250.0,46812.5
2010-10-23,-41.0,38,17,21,1009.0,-1050.0,46771.5
2010-10-24,183.5,37,14,23,1333.5,-1150.0,46955.0
2010-10-25,70.0,4,2,2,170.0,-100.0,47025.0
2010-10-26,-201.5,13,5,8,198.5,-400.0,46823.5
2010-10-27,-189.5,21,10,11,360.5,-550.0,46634.0
2010-10-28,86.5,6,4,2,186.5,-100.0,46720.5
2010-10-29,72.0,14,7,7,422.0,-350.0,46792.5
2010-10-30,220.5,31,14,17,1070.5,-850.0,47013.0
2010-10-31,-326.5,34,12,22,773.5,-1100.0,46686.5
2010-11-01,105.5,6,3,3,255.5,-150.0,46792.0
2010-11-02,9.0,4,2,2,109.0,-100.0,46801.0
2010-11-03,-32.5,7,3,4,167.5,-200.0,46768.5
2010-11-04,78.5,5,3,2,178.5,-100.0,46847.0
2010-11-05,-400.0,8,0,8,0.0,-400.0,46447.0
2010-11-06,243.0,46,20,26,1543.0,-1300.0,46690.0
2010-11-07,-150.5,32,11,21,899.5,-1050.0,46539.5
2010-11-08,-5.0,3,1,2,95.0,-100.0,46534.5
2010-11-09,-350.0,7,0,7,0.0,-350.0,46184.5
2010-11-10,-47.5,13,5,8,352.5,-400.0,46137.0
2010-11-11,-55.0,4,2,2,45.0,-100.0,46082.0
2010-11-12,-100.5,6,2,4,99.5,-200.0,45981.5
2010-11-13,159.5,29,15,14,859.5,-700.0,46141.0
2010-11-14,-447.5,23,8,15,302.5,-750.0,45693.5
2010-11-15,-100.0,2,0,2,0.0,-100.0,45593.5
2010-11-16,-37.5,4,1,3,112.5,-150.0,45556.0
2010-11-17,104.5,8,3,5,354.5,-250.0,45660.5
2010-11-18,17.5,2,1,1,67.5,-50.0,45678.0
2010-11-19,110.5,10,5,5,360.5,-250.0,45788.5
2010-11-20,-108.5,30,15,15,641.5,-750.0,45680.0
2010-11-21,386.0,33,18,15,1136.0,-750.0,46066.0
2010-11-22,19.5,3,2,1,69.5,-50.0,46085.5
2010-11-23,-131.0,9,3,6,169.0,-300.0,45954.5
2010-11-24,-48.5,9,5,4,151.5,-200.0,45906.0
2010-11-25,0.0,0,0,0,0.0,0.0,45906.0
2010-11-26,-111.0,8,2,6,189.0,-300.0,45795.0
2010-11-27,-577.0,31,10,21,473.0,-1050.0,45218.0
2010-11-28,-99.0,26,11,15,651.0,-750.0,45119.0
2010-11-29,55.0,2,1,1,105.0,-50.0,45174.0
2010-11-30,150.0,3,2,1,200.0,-50.0,45324.0
2010-12-01,-60.0,10,4,6,240.0,-300.0,45264.0
2010-12-02,-57.5,3,1,2,42.5,-100.0,45206.5
2010-12-03,-30.0,3,1,2,70.0,-100.0,45176.5
2010-12-04,135.5,15,9,6,435.5,-300.0,45312.0
2010-12-05,550.0,19,7,12,1150.0,-600.0,45862.0
2010-12-06,-71.0,3,1,2,29.0,-100.0,45791.0
2010-12-07,7.5,3,1,2,107.5,-100.0,45798.5
2010-12-08,-70.5,6,2,4,129.5,-200.0,45728.0
2010-12-09,0.0,0,0,0,0.0,0.0,45728.0
2010-12-10,-31.0,3,1,2,69.0,-100.0,45697.0
2010-12-11,235.0,13,8,5,485.0,-250.0,45932.0
2010-12-12,-248.5,16,6,10,251.5,-500.0,45683.5
2010-12-13,-82.5,3,1,2,17.5,-100.0,45601.0
2010-12-14,61.0,3,2,1,111.0,-50.0,45662.0
2010-12-15,-250.0,5,0,5,0.0,-250.0,45412.0
2010-12-16,-58.5,6,2,4,141.5,-200.0,45353.5
2010-12-17,-100.0,4,1,3,50.0,-150.0,45253.5
2010-12-18,307.0,13,8,5,557.0,-250.0,45560.5
2010-12-19,-47.0,18,7,11,503.0,-550.0,45513.5
2010-12-20,55.0,2,1,1,105.0,-50.0,45568.5
2010-12-21,72.5,1,1,0,72.5,0.0,45641.0
2010-12-22,-400.0,8,0,8,0.0,-400.0,45241.0
2010-12-23,-165.0,6,2,4,35.0,-200.0,45076.0
2010-12-24,17.5,3,2,1,67.5,-50.0,45093.5
2010-12-25,-100.0,2,0,2,0.0,-100.0,44993.5
2010-12-26,-49.0,3,1,2,51.0,-100.0,44944.5
2010-12-27,0.0,0,0,0,0.0,0.0,44944.5
2010-12-28,-100.0,2,0,2,0.0,-100.0,44844.5
2010-12-29,-100.0,2,0,2,0.0,-100.0,44744.5
2010-12-30,29.5,4,1,3,179.5,-150.0,44774.0
2010-12-31,107.5,2,1,1,157.5,-50.0,44881.5
2011-01-01,-76.5,4,1,3,73.5,-150.0,44805.0
2011-01-02,57.0,8,4,4,257.0,-200.0,44862.0
2011-01-03,-118.5,5,1,4,81.5,-200.0,44743.5
2011-01-04,-10.0,2,1,1,40.0,-50.0,44733.5
2011-01-05,90.0,4,2,2,190.0,-100.0,44823.5
2011-01-06,0.0,0,0,0,0.0,0.0,44823.5
2011-01-07,-80.0,3,1,2,20.0,-100.0,44743.5
2011-01-08,23.5,24,10,14,723.5,-700.0,44767.0
2011-01-09,-296.0,13,3,10,204.0,-500.0,44471.0
2011-01-10,37.5,1,1,0,37.5,0.0,44508.5
2011-01-11,-16.5,3,1,2,83.5,-100.0,44492.0
2011-01-12,59.0,5,3,2,159.0,-100.0,44551.0
2011-01-13,-50.0,1,0,1,0.0,-50.0,44501.0
2011-01-14,54.0,5,3,2,154.0,-100.0,44555.0
2011-01-15,-81.0,14,6,8,319.0,-400.0,44474.0
2011-01-16,-285.5,19,7,12,314.5,-600.0,44188.5
2011-01-17,-17.5,4,2,2,82.5,-100.0,44171.0
2011-01-18,-128.0,8,3,5,122.0,-250.0,44043.0
2011-01-19,-49.0,14,6,8,351.0,-400.0,43994.0
2011-01-20,155.0,3,3,0,155.0,0.0,44149.0
2011-01-21,129.5,6,4,2,229.5,-100.0,44278.5
2011-01-22,79.5,23,10,13,729.5,-650.0,44358.0
2011-01-23,-36.5,23,8,15,713.5,-750.0,44321.5
2011-01-24,377.0,7,4,3,527.0,-150.0,44698.5
2011-01-25,-200.0,4,0,4,0.0,-200.0,44498.5
2011-01-26,115.0,5,3,2,215.0,-100.0,44613.5
2011-01-27,-137.5,6,2,4,62.5,-200.0,44476.0
2011-01-28,-173.5,7,2,5,76.5,-250.0,44302.5
2011-01-29,-125.0,12,4,8,275.0,-400.0,44177.5
